time,City,Confirmed,Death,Recovered,Incidence
510,20200331T00:00:00Z,경기,476,6,166,3.59
511,20200331T00:00:00Z,강원,36,1,23,2.34
512,20200331T00:00:00Z,충북,44,0,22,2.75
513,20200331T00:00:00Z,충남,128,0,90,6.03
514,20200331T00:00:00Z,전북,13,0,7,0.72
515,20200331T00:00:00Z,전남,9,0,3,0.48
516,20200331T00:00:00Z,경북,1300,38,808,48.83
517,20200331T00:00:00Z,경남,96,0,67,2.86
518,20200331T00:00:00Z,제주,9,0,3,1.34
519,20200331T00:00:00Z,검역,217,0,0,-
520,20200401T00:00:00Z,합계,9887,165,5567,19.07
521,20200401T00:00:00Z,서울,474,0,117,4.87
522,20200401T00:00:00Z,부산,122,3,87,3.58
523,20200401T00:00:00Z,대구,6704,115,4070,275.15
524,20200401T00:00:00Z,인천,69,0,19,2.33
525,20200401T00:00:00Z,광주,24,0,14,1.65
526,20200401T00:00:00Z,대전,36,0,18,2.44
527,20200401T00:00:00Z,울산,39,1,20,3.40
528,20200401T00:00:00Z,세종,46,0,12,13.44
529,20200401T00:00:00Z,경기,499,6,171,3.77
530,20200401T00:00:00Z,강원,38,1,23,2.47
531,20200401T00:00:00Z,충북,44,0,23,2.75
532,20200401T00:00:00Z,충남,131,0,91,6.17
533,20200401T00:00:00Z,전북,14,0,7,0.77
534,20200401T00:00:00Z,전남,12,0,3,0.64
535,20200401T00:00:00Z,경북,1302,39,822,48.90
536,20200401T00:00:00Z,경남,100,0,67,2.98
537,20200401T00:00:00Z,제주,9,0,3,1.34
538,20200401T00:00:00Z,검역,224,0,0,-
539,20200402T00:00:00Z,합계,9976,169,5828,19.24
540,20200402T00:00:00Z,서울,488,0,127,5.01
541,20200402T00:00:00Z,부산,122,3,87,3.58
542,20200402T00:00:00Z,대구,6725,117,4283,276.01
543,20200402T00:00:00Z,인천,73,0,20,2.47
544,20200402T00:00:00Z,광주,25,0,14,1.72
545,20200402T00:00:00Z,대전,36,0,18,2.44
546,20200402T00:00:00Z,울산,40,1,21,3.49
547,20200402T00:00:00Z,세종,46,0,12,13.44
548,20200402T00:00:00Z,경기,516,6,181,3.89
549,20200402T00:00:00Z,강원,39,1,23,2.53
550,20200402T00:00:00Z,충북,44,0,23,2.75
551,20200402T00:00:00Z,충남,133,0,95,6.27
552,20200402T00:00:00Z,전북,14,0,7,0.77
553,20200402T00:00:00Z,전남,14,0,3,0.75
554,20200402T00:00:00Z,경북,1304,41,840,48.98
555,20200402T00:00:00Z,경남,106,0,70,3.15
556,20200402T00:00:00Z,제주,9,0,3,1.34
557,20200402T00:00:00Z,검역,242,0,1,-
558,20200403T00:00:00Z,합계,10062,174,6021,19.41
559,20200403T00:00:00Z,서울,506,0,131,5.20
560,20200403T00:00:00Z,부산,122,3,88,3.58
561,20200403T00:00:00Z,대구,6734,121,4434,276.38
562,20200403T00:00:00Z,인천,74,0,21,2.50
563,20200403T00:00:00Z,광주,26,0,15,1.78
564,20200403T00:00:00Z,대전,36,0,18,2.44
565,20200403T00:00:00Z,울산,40,1,21,3.49
566,20200403T00:00:00Z,세종,46,0,12,13.44
567,20200403T00:00:00Z,경기,539,6,186,4.07
568,20200403T00:00:00Z,강원,41,1,23,2.66
569,20200403T00:00:00Z,충북,45,0,25,2.81
570,20200403T00:00:00Z,충남,134,0,97,6.31
571,20200403T00:00:00Z,전북,15,0,7,0.83
572,20200403T00:00:00Z,전남,15,0,3,0.80
573,20200403T00:00:00Z,경북,1309,42,865,49.16
574,20200403T00:00:00Z,경남,107,0,71,3.18
575,20200403T00:00:00Z,제주,9,0,3,1.34
576,20200403T00:00:00Z,검역,264,0,1,-
577,20200404T00:00:00Z,합계,10156,177,6325,19.59
578,20200404T00:00:00Z,서울,528,0,144,5.42
579,20200404T00:00:00Z,부산,122,3,90,3.58
580,20200404T00:00:00Z,대구,6761,122,4673,277.49
581,20200404T00:00:00Z,인천,77,0,22,2.60
582,20200404T00:00:00Z,광주,26,0,15,1.78
583,20200404T00:00:00Z,대전,36,0,18,2.44
584,20200404T00:00:00Z,울산,40,1,24,3.49
585,20200404T00:00:00Z,세종,46,0,15,13.44
586,20200404T00:00:00Z,경기,562,6,200,4.24
587,20200404T00:00:00Z,강원,42,1,23,2.73
588,20200404T00:00:00Z,충북,45,0,27,2.81
589,20200404T00:00:00Z,충남,135,0,102,6.36
590,20200404T00:00:00Z,전북,15,0,7,0.83
591,20200404T00:00:00Z,전남,15,0,4,0.80
592,20200404T00:00:00Z,경북,1310,44,881,49.20
593,20200404T00:00:00Z,경남,108,0,75,3.21
594,20200404T00:00:00Z,제주,9,0,4,1.34
595,20200404T00:00:00Z,검역,279,0,1,-
596,20200405T00:00:00Z,합계,10237,183,6463,19.74
597,20200405T00:00:00Z,서울,552,0,145,5.67
598,20200405T00:00:00Z,부산,122,3,90,3.58
599,20200405T00:00:00Z,대구,6768,127,4773,277.78
600,20200405T00:00:00Z,인천,79,0,25,2.67
601,20200405T00:00:00Z,광주,27,0,15,1.85
602,20200405T00:00:00Z,대전,37,0,18,2.51
603,20200405T00:00:00Z,울산,40,1,27,3.49
604,20200405T00:00:00Z,세종,46,0,15,13.44
605,20200405T00:00:00Z,경기,572,7,208,4.32
606,20200405T00:00:00Z,강원,45,1,24,2.92
607,20200405T00:00:00Z,충북,45,0,28,2.81
608,20200405T00:00:00Z,충남,135,0,102,6.36
609,20200405T00:00:00Z,전북,16,0,7,0.88
610,20200405T00:00:00Z,전남,15,0,4,0.80
611,20200405T00:00:00Z,경북,1314,44,899,49.35
612,20200405T00:00:00Z,경남,109,0,77,3.24
613,20200405T00:00:00Z,제주,12,0,4,1.79
614,20200405T00:00:00Z,검역,303,0,2,-
615,20200406T00:00:00Z,합계,10284,186,6598,19.84
616,20200406T00:00:00Z,서울,563,0,151,5.78
617,20200406T00:00:00Z,부산,122,3,91,3.58
618,20200406T00:00:00Z,대구,6781,129,4865,278.31
619,20200406T00:00:00Z,인천,80,0,27,2.71
620,20200406T00:00:00Z,광주,27,0,15,1.85
621,20200406T00:00:00Z,대전,39,0,19,2.65
622,20200406T00:00:00Z,울산,40,1,27,3.49
623,20200406T00:00:00Z,세종,46,0,17,13.44
624,20200406T00:00:00Z,경기,580,7,213,4.38
625,20200406T00:00:00Z,강원,45,1,23,2.92
626,20200406T00:00:00Z,충북,45,0,29,2.81
627,20200406T00:00:00Z,충남,136,0,102,6.41
628,20200406T00:00:00Z,전북,16,0,7,0.88
629,20200406T00:00:00Z,전남,15,0,4,0.80
630,20200406T00:00:00Z,경북,1316,45,922,49.43
631,20200406T00:00:00Z,경남,111,0,80,3.30
632,20200406T00:00:00Z,제주,12,0,4,1.79
633,20200406T00:00:00Z,검역,310,0,2,-
634,20200407T00:00:00Z,합계,10331,192,6694,19.93
635,20200407T00:00:00Z,서울,567,0,164,5.83
636,20200407T00:00:00Z,부산,123,3,91,3.61
637,20200407T00:00:00Z,대구,6794,134,4918,278.84
638,20200407T00:00:00Z,인천,80,0,27,2.71
639,20200407T00:00:00Z,광주,27,0,15,1.85
640,20200407T00:00:00Z,대전,39,0,20,2.65
641,20200407T00:00:00Z,울산,40,1,28,3.49
642,20200407T00:00:00Z,세종,46,0,17,13.44
643,20200407T00:00:00Z,경기,590,7,226,4.45
644,20200407T00:00:00Z,강원,47,1,24,3.05
645,20200407T00:00:00Z,충북,45,0,29,2.81
646,20200407T00:00:00Z,충남,137,0,104,6.45
647,20200407T00:00:00Z,전북,16,0,7,0.88
648,20200407T00:00:00Z,전남,15,0,4,0.80
649,20200407T00:00:00Z,경북,1317,46,934,49.46
650,20200407T00:00:00Z,경남,112,0,80,3.33
651,20200407T00:00:00Z,제주,12,0,4,1.79
652,20200407T00:00:00Z,검역,324,0,2,-
653,20200408T00:00:00Z,합계,10384,200,6776,20.03
654,20200408T00:00:00Z,서울,578,2,169,5.94
655,20200408T00:00:00Z,부산,125,3,94,3.66
656,20200408T00:00:00Z,대구,6803,137,4961,279.21
657,20200408T00:00:00Z,인천,84,0,27,2.84
658,20200408T00:00:00Z,광주,27,0,15,1.85
659,20200408T00:00:00Z,대전,39,0,20,2.65
660,20200408T00:00:00Z,울산,40,1,28,3.49
661,20200408T00:00:00Z,세종,46,0,14,13.44
662,20200408T00:00:00Z,경기,596,10,237,4.50
663,20200408T00:00:00Z,강원,49,1,24,3.18
664,20200408T00:00:00Z,충북,45,0,29,2.81
665,20200408T00:00:00Z,충남,137,0,106,6.45
666,20200408T00:00:00Z,전북,17,0,7,0.94
667,20200408T00:00:00Z,전남,15,0,4,0.80
668,20200408T00:00:00Z,경북,1320,46,954,49.58
669,20200408T00:00:00Z,경남,113,0,80,3.36
670,20200408T00:00:00Z,제주,12,0,4,1.79
671,20200408T00:00:00Z,검역,338,0,3,-
672,20200408T00:00:00Z,합계,10423,204,6973,20.10
673,20200408T00:00:00Z,서울,590,2,174,6.06
674,20200408T00:00:00Z,부산,125,3,97,3.66
675,20200408T00:00:00Z,대구,6807,139,5106,279.38
676,20200408T00:00:00Z,인천,84,0,31,2.84
677,20200408T00:00:00Z,광주,27,0,15,1.85
678,20200408T00:00:00Z,대전,39,0,20,2.65
679,20200408T00:00:00Z,울산,40,1,28,3.49
680,20200408T00:00:00Z,세종,46,0,16,13.44
681,20200408T00:00:00Z,경기,606,11,259,4.57
682,20200408T00:00:00Z,강원,49,1,24,3.18
683,20200408T00:00:00Z,충북,45,0,30,2.81
684,20200408T00:00:00Z,충남,138,0,105,6.50
685,20200408T00:00:00Z,전북,17,0,7,0.94
686,20200408T00:00:00Z,전남,15,0,4,0.80
687,20200408T00:00:00Z,경북,1320,47,968,49.58
688,20200408T00:00:00Z,경남,115,0,82,3.42
689,20200408T00:00:00Z,제주,12,0,4,1.79
690,20200408T00:00:00Z,검역,348,0,3,-
691,20200410T00:00:00Z,합계,10450,208,7117,20.16
692,20200410T00:00:00Z,서울,595,2,185,6.11
693,20200410T00:00:00Z,부산,126,3,98,3.69
694,20200410T00:00:00Z,대구,6807,142,5193,279.38
695,20200410T00:00:00Z,인천,85,0,34,2.88
696,20200410T00:00:00Z,광주,27,0,15,1.85
697,20200410T00:00:00Z,대전,39,0,21,2.65
698,20200410T00:00:00Z,울산,40,1,28,3.49
699,20200410T00:00:00Z,세종,46,0,20,13.44
700,20200410T00:00:00Z,경기,615,11,269,4.64
701,20200410T00:00:00Z,강원,49,1,26,3.18
702,20200410T00:00:00Z,충북,45,0,28,2.81
703,20200410T00:00:00Z,충남,138,0,105,6.50
704,20200410T00:00:00Z,전북,17,0,8,0.94
705,20200410T00:00:00Z,전남,15,0,4,0.80
706,20200410T00:00:00Z,경북,1327,48,994,49.84
707,20200410T00:00:00Z,경남,115,0,82,3.42
708,20200410T00:00:00Z,제주,12,0,4,1.79
709,20200410T00:00:00Z,검역,352,0,3,-
710,20200411T00:00:00Z,합계,10480,211,7243,20.21
711,20200411T00:00:00Z,서울,599,2,195,6.15
712,20200411T00:00:00Z,부산,126,3,100,3.69
713,20200411T00:00:00Z,대구,6814,145,5271,279.66
714,20200411T00:00:00Z,인천,85,0,35,2.88
715,20200411T00:00:00Z,광주,27,0,17,1.85
716,20200411T00:00:00Z,대전,39,0,22,2.65
717,20200411T00:00:00Z,울산,41,1,30,3.57
718,20200411T00:00:00Z,세종,46,0,20,13.44
719,20200411T00:00:00Z,경기,624,11,286,4.71
720,20200411T00:00:00Z,강원,49,1,26,3.18
721,20200411T00:00:00Z,충북,45,0,28,2.81
722,20200411T00:00:00Z,충남,138,0,106,6.5
723,20200411T00:00:00Z,전북,17,0,8,0.94
724,20200411T00:00:00Z,전남,15,0,5,0.8
725,20200411T00:00:00Z,경북,1330,48,1004,49.95
726,20200411T00:00:00Z,경남,115,0,83,3.42
727,20200411T00:00:00Z,제주,12,0,4,1.79
728,20200411T00:00:00Z,검역,358,0,3,-
729,20200412T00:00:00Z,합계,10512,214,7368,20.27
730,20200412T00:00:00Z,서울,602,2,202,6.18
731,20200412T00:00:00Z,부산,126,3,103,3.69
732,20200412T00:00:00Z,대구,6816,146,5356,279.75
733,20200412T00:00:00Z,인천,86,0,38,2.91
734,20200412T00:00:00Z,광주,27,0,19,1.85
735,20200412T00:00:00Z,대전,39,0,23,2.65
736,20200412T00:00:00Z,울산,41,1,32,3.57
737,20200412T00:00:00Z,세종,46,0,22,13.44
738,20200412T00:00:00Z,경기,628,12,292,4.74
739,20200412T00:00:00Z,강원,49,1,27,3.18
740,20200412T00:00:00Z,충북,45,0,29,2.81
741,20200412T00:00:00Z,충남,139,0,108,6.55
742,20200412T00:00:00Z,전북,17,0,8,0.94
743,20200412T00:00:00Z,전남,15,0,5,0.80
744,20200412T00:00:00Z,경북,1333,49,1013,50.07
745,20200412T00:00:00Z,경남,115,0,84,3.42
746,20200412T00:00:00Z,제주,12,0,4,1.79
747,20200412T00:00:00Z,검역,376,0,3,-
748,20200413T00:00:00Z,합계,10537,217,7447,20.32
749,20200413T00:00:00Z,서울,610,2,214,6.27
750,20200413T00:00:00Z,부산,126,3,103,3.69
751,20200413T00:00:00Z,대구,6819,147,5395,279.87
752,20200413T00:00:00Z,인천,87,0,39,2.94
753,20200413T00:00:00Z,광주,27,0,19,1.85
754,20200413T00:00:00Z,대전,39,0,23,2.65
755,20200413T00:00:00Z,울산,41,1,33,3.57
756,20200413T00:00:00Z,세종,46,0,22,13.44
757,20200413T00:00:00Z,경기,631,13,305,4.76
758,20200413T00:00:00Z,강원,49,1,28,3.18
759,20200413T00:00:00Z,충북,45,0,31,2.81
760,20200413T00:00:00Z,충남,139,0,109,6.55
761,20200413T00:00:00Z,전북,17,0,8,0.94
762,20200413T00:00:00Z,전남,15,0,6,0.8
763,20200413T00:00:00Z,경북,1337,50,1020,50.22
764,20200413T00:00:00Z,경남,115,0,84,3.42
765,20200413T00:00:00Z,제주,12,0,5,1.79
766,20200413T00:00:00Z,검역,382,0,3,-
767,20200414T00:00:00Z,합계,10564,222,7534,20.38
768,20200414T00:00:00Z,서울,612,2,228,6.29
769,20200414T00:00:00Z,부산,126,3,103,3.69
770,20200414T00:00:00Z,대구,6822,152,5440,279.99
771,20200414T00:00:00Z,인천,88,0,42,2.98
772,20200414T00:00:00Z,광주,27,0,21,1.85
773,20200414T00:00:00Z,대전,39,0,24,2.65
774,20200414T00:00:00Z,울산,42,1,33,3.66
775,20200414T00:00:00Z,세종,46,0,21,13.44
776,20200414T00:00:00Z,경기,639,13,313,4.82
777,20200414T00:00:00Z,강원,49,1,29,3.18
778,20200414T00:00:00Z,충북,45,0,31,2.81
779,20200414T00:00:00Z,충남,139,0,113,6.55
780,20200414T00:00:00Z,전북,17,0,8,0.94
781,20200414T00:00:00Z,전남,15,0,6,0.8
782,20200414T00:00:00Z,경북,1342,50,1029,50.4
783,20200414T00:00:00Z,경남,115,0,84,3.42
784,20200414T00:00:00Z,제주,12,0,5,1.79
785,20200414T00:00:00Z,검역,389,0,4,-
786,20200415T00:00:00Z,합계,10591,225,7616,20.43
787,20200415T00:00:00Z,서울,617,2,239,6.34
788,20200415T00:00:00Z,부산,127,3,107,3.72
789,20200415T00:00:00Z,대구,6823,155,5486,280.03
790,20200415T00:00:00Z,인천,88,0,48,2.98
791,20200415T00:00:00Z,광주,28,0,21,1.92
792,20200415T00:00:00Z,대전,39,0,24,2.65
793,20200415T00:00:00Z,울산,42,1,33,3.66
794,20200415T00:00:00Z,세종,46,0,21,13.44
795,20200415T00:00:00Z,경기,645,13,322,4.87
796,20200415T00:00:00Z,강원,51,1,27,3.31
797,20200415T00:00:00Z,충북,45,0,31,2.81
798,20200415T00:00:00Z,충남,139,0,114,6.55
799,20200415T00:00:00Z,전북,17,0,8,0.94
800,20200415T00:00:00Z,전남,15,0,7,0.8
801,20200415T00:00:00Z,경북,1348,50,1035,50.63
802,20200415T00:00:00Z,경남,115,0,84,3.42
803,20200415T00:00:00Z,제주,13,0,5,1.94
804,20200415T00:00:00Z,검역,393,0,4,-
805,20200416T00:00:00Z,합계,10613,229,7757,20.47
806,20200416T00:00:00Z,서울,619,2,250,6.36
807,20200416T00:00:00Z,부산,130,3,111,3.81
808,20200416T00:00:00Z,대구,6827,158,5586,280.20
809,20200416T00:00:00Z,인천,88,0,51,2.98
810,20200416T00:00:00Z,광주,28,0,22,1.92
811,20200416T00:00:00Z,대전,39,0,25,2.65
812,20200416T00:00:00Z,울산,42,1,34,3.66
813,20200416T00:00:00Z,세종,46,0,21,13.44
814,20200416T00:00:00Z,경기,649,14,330,4.90
815,20200416T00:00:00Z,강원,52,1,27,3.38
816,20200416T00:00:00Z,충북,45,0,34,2.81
817,20200416T00:00:00Z,충남,139,0,115,6.55
818,20200416T00:00:00Z,전북,17,0,9,0.94
819,20200416T00:00:00Z,전남,15,0,7,0.80
820,20200416T00:00:00Z,경북,1352,50,1044,50.78
821,20200416T00:00:00Z,경남,115,0,82,3.42
822,20200416T00:00:00Z,제주,13,0,5,1.94
823,20200416T00:00:00Z,검역,397,0,4,-
824,20200417T00:00:00Z,합계,10635,230,7829,20.51
825,20200417T00:00:00Z,서울,621,2,268,6.38
826,20200417T00:00:00Z,부산,130,3,112,3.81
827,20200417T00:00:00Z,대구,6827,159,5626,280.2
828,20200417T00:00:00Z,인천,89,0,51,3.01
829,20200417T00:00:00Z,광주,30,0,22,2.06
830,20200417T00:00:00Z,대전,40,0,25,2.71
831,20200417T00:00:00Z,울산,42,1,34,3.66
832,20200417T00:00:00Z,세종,46,0,24,13.44
833,20200417T00:00:00Z,경기,650,14,340,4.91
834,20200417T00:00:00Z,강원,52,1,28,3.38
835,20200417T00:00:00Z,충북,45,0,37,2.81
836,20200417T00:00:00Z,충남,139,0,115,6.55
837,20200417T00:00:00Z,전북,17,0,9,0.94
838,20200417T00:00:00Z,전남,15,0,7,0.8
839,20200417T00:00:00Z,경북,1356,50,1037,50.93
840,20200417T00:00:00Z,경남,115,0,84,3.42
841,20200417T00:00:00Z,제주,13,0,5,1.94
842,20200417T00:00:00Z,검역,408,0,5,-
843,20200418T00:00:00Z,합계,10653,232,7937,20.55
844,20200418T00:00:00Z,서울,622,2,274,6.39
845,20200418T00:00:00Z,부산,130,3,112,3.81
846,20200418T00:00:00Z,대구,6830,160,5685,280.32
847,20200418T00:00:00Z,인천,90,0,55,3.04
848,20200418T00:00:00Z,광주,30,0,22,2.06
849,20200418T00:00:00Z,대전,39,0,25,2.65
850,20200418T00:00:00Z,울산,42,1,34,3.66
851,20200418T00:00:00Z,세종,46,0,25,13.44
852,20200418T00:00:00Z,경기,654,14,361,4.94
853,20200418T00:00:00Z,강원,53,1,28,3.44
854,20200418T00:00:00Z,충북,45,0,38,2.81
855,20200418T00:00:00Z,충남,141,0,119,6.64
856,20200418T00:00:00Z,전북,17,0,9,0.94
857,20200418T00:00:00Z,전남,15,0,7,0.80
858,20200418T00:00:00Z,경북,1358,51,1046,51.00
859,20200418T00:00:00Z,경남,116,0,84,3.45
860,20200418T00:00:00Z,제주,13,0,6,1.94
861,20200418T00:00:00Z,검역,412,0,7,-
862,20200419T00:00:00Z,합계,10661,234,8042,20.56
863,20200419T00:00:00Z,서울,624,2,288,6.41
864,20200419T00:00:00Z,부산,130,3,115,3.81
865,20200419T00:00:00Z,대구,6832,161,5743,280.4
866,20200419T00:00:00Z,인천,91,0,55,3.08
867,20200419T00:00:00Z,광주,30,0,22,2.06
868,20200419T00:00:00Z,대전,39,0,25,2.65
869,20200419T00:00:00Z,울산,42,1,34,3.66
870,20200419T00:00:00Z,세종,46,0,29,13.44
871,20200419T00:00:00Z,경기,654,14,370,4.94
872,20200419T00:00:00Z,강원,53,2,28,3.44
873,20200419T00:00:00Z,충북,45,0,38,2.81
874,20200419T00:00:00Z,충남,141,0,122,6.64
875,20200419T00:00:00Z,전북,17,0,9,0.94
876,20200419T00:00:00Z,전남,15,0,8,0.8
877,20200419T00:00:00Z,경북,1359,51,1057,51.04
878,20200419T00:00:00Z,경남,116,0,85,3.45
879,20200419T00:00:00Z,제주,13,0,6,1.94
880,20200419T00:00:00Z,검역,414,0,8,-
881,20200420T00:00:00Z,합계,10674,236,8114,20.59
882,20200420T00:00:00Z,서울,624,2,304,6.41
883,20200420T00:00:00Z,부산,132,3,115,3.87
884,20200420T00:00:00Z,대구,6833,163,5769,280.44
885,20200420T00:00:00Z,인천,92,0,56,3.11
886,20200420T00:00:00Z,광주,30,0,22,2.06
887,20200420T00:00:00Z,대전,39,0,26,2.65
888,20200420T00:00:00Z,울산,43,1,34,3.75
889,20200420T00:00:00Z,세종,46,0,29,13.44
890,20200420T00:00:00Z,경기,656,14,387,4.95
891,20200420T00:00:00Z,강원,53,2,28,3.44
892,20200420T00:00:00Z,충북,45,0,38,2.81
893,20200420T00:00:00Z,충남,141,0,122,6.64
894,20200420T00:00:00Z,전북,17,0,9,0.94
895,20200420T00:00:00Z,전남,15,0,8,0.8
896,20200420T00:00:00Z,경북,1361,51,1064,51.12
897,20200420T00:00:00Z,경남,116,0,87,3.45
898,20200420T00:00:00Z,제주,13,0,6,1.94
899,20200420T00:00:00Z,검역,418,0,10,-
900,20200421T00:00:00Z,합계,10683,237,8213,20.6
901,20200421T00:00:00Z,서울,626,2,315,6.43
902,20200421T00:00:00Z,부산,132,3,115,3.87
903,20200421T00:00:00Z,대구,6835,164,5793,280.53
904,20200421T00:00:00Z,인천,92,0,56,3.11
905,20200421T00:00:00Z,광주,30,0,22,2.06
906,20200421T00:00:00Z,대전,39,0,26,2.65
907,20200421T00:00:00Z,울산,43,1,35,3.75
908,20200421T00:00:00Z,세종,46,0,29,13.44
909,20200421T00:00:00Z,경기,658,14,398,4.97
910,20200421T00:00:00Z,강원,53,2,30,3.44
911,20200421T00:00:00Z,충북,45,0,39,2.81
912,20200421T00:00:00Z,충남,141,0,123,6.64
913,20200421T00:00:00Z,전북,17,0,9,0.94
914,20200421T00:00:00Z,전남,15,0,8,0.8
915,20200421T00:00:00Z,경북,1361,51,1072,51.12
916,20200421T00:00:00Z,경남,116,0,88,3.45
917,20200421T00:00:00Z,제주,13,0,6,1.94
918,20200421T00:00:00Z,검역,421,0,49,-
919,20200422T00:00:00Z,합계,10694,238,8277,20.63
920,20200422T00:00:00Z,서울,628,2,322,6.45
921,20200422T00:00:00Z,부산,134,3,115,3.93
922,20200422T00:00:00Z,대구,6836,165,5827,280.57
923,20200422T00:00:00Z,인천,92,0,57,3.11
924,20200422T00:00:00Z,광주,30,0,22,2.06
925,20200422T00:00:00Z,대전,40,0,27,2.71
926,20200422T00:00:00Z,울산,43,1,35,3.75
927,20200422T00:00:00Z,세종,46,0,33,13.44
928,20200422T00:00:00Z,경기,658,14,404,4.97
929,20200422T00:00:00Z,강원,53,2,31,3.44
930,20200422T00:00:00Z,충북,45,0,39,2.81
931,20200422T00:00:00Z,충남,141,0,122,6.64
932,20200422T00:00:00Z,전북,17,0,9,0.94
933,20200422T00:00:00Z,전남,15,0,8,0.8
934,20200422T00:00:00Z,경북,1363,51,1079,51.19
935,20200422T00:00:00Z,경남,117,0,89,3.48
936,20200422T00:00:00Z,제주,13,0,8,1.94
937,20200422T00:00:00Z,검역,423,0,50,-
938,20200423T00:00:00Z,합계,10702,240,8411,20.64
939,20200423T00:00:00Z,서울,628,2,342,6.45
940,20200423T00:00:00Z,부산,135,3,116,3.96
941,20200423T00:00:00Z,대구,6840,166,5890,280.73
942,20200423T00:00:00Z,인천,92,0,56,3.11
943,20200423T00:00:00Z,광주,30,0,24,2.06
944,20200423T00:00:00Z,대전,40,0,29,2.71
945,20200423T00:00:00Z,울산,43,1,36,3.75
946,20200423T00:00:00Z,세종,46,0,34,13.44
947,20200423T00:00:00Z,경기,659,14,424,4.97
948,20200423T00:00:00Z,강원,53,2,31,3.44
949,20200423T00:00:00Z,충북,45,0,40,2.81
950,20200423T00:00:00Z,충남,141,0,123,6.64
951,20200423T00:00:00Z,전북,17,0,9,0.94
952,20200423T00:00:00Z,전남,15,0,8,0.8
953,20200423T00:00:00Z,경북,1363,52,1091,51.19
954,20200423T00:00:00Z,경남,117,0,89,3.48
955,20200423T00:00:00Z,제주,13,0,8,1.94
956,20200423T00:00:00Z,검역,425,0,61,-
957,20200424T00:00:00Z,합계,10708,240,8501,20.65
958,20200424T00:00:00Z,서울,628,2,362,6.45
959,20200424T00:00:00Z,부산,136,3,116,3.99
960,20200424T00:00:00Z,대구,6842,166,5931,280.81
961,20200424T00:00:00Z,인천,92,0,54,3.11
962,20200424T00:00:00Z,광주,30,0,24,2.06
963,20200424T00:00:00Z,대전,40,0,30,2.71
964,20200424T00:00:00Z,울산,43,1,36,3.75
965,20200424T00:00:00Z,세종,46,0,34,13.44
966,20200424T00:00:00Z,경기,660,14,441,4.98
967,20200424T00:00:00Z,강원,53,2,31,3.44
968,20200424T00:00:00Z,충북,45,0,40,2.81
969,20200424T00:00:00Z,충남,141,0,123,6.64
970,20200424T00:00:00Z,전북,17,0,11,0.94
971,20200424T00:00:00Z,전남,15,0,8,0.8
972,20200424T00:00:00Z,경북,1364,52,1097,51.23
973,20200424T00:00:00Z,경남,117,0,91,3.48
974,20200424T00:00:00Z,제주,13,0,8,1.94
975,20200424T00:00:00Z,검역,426,0,64,-
976,20200425T00:00:00Z,합계,10718,240,8635,20.67
977,20200425T00:00:00Z,서울,629,2,383,6.46
978,20200425T00:00:00Z,부산,136,3,116,3.99
979,20200425T00:00:00Z,대구,6845,166,5974,280.94
980,20200425T00:00:00Z,인천,92,0,55,3.11
981,20200425T00:00:00Z,광주,30,0,25,2.06
982,20200425T00:00:00Z,대전,40,0,32,2.71
983,20200425T00:00:00Z,울산,43,1,36,3.75
984,20200425T00:00:00Z,세종,46,0,35,13.44
985,20200425T00:00:00Z,경기,662,14,448,5.00
986,20200425T00:00:00Z,강원,53,2,32,3.44
987,20200425T00:00:00Z,충북,45,0,40,2.81
988,20200425T00:00:00Z,충남,141,0,123,6.64
989,20200425T00:00:00Z,전북,17,0,10,0.94
990,20200425T00:00:00Z,전남,15,0,8,0.80
991,20200425T00:00:00Z,경북,1364,52,1104,51.23
992,20200425T00:00:00Z,경남,117,0,91,3.48
993,20200425T00:00:00Z,제주,13,0,8,1.94
994,20200425T00:00:00Z,검역,430,0,115,-
995,20200426T00:00:00Z,합계,10728,242,8717,20.69
996,20200426T00:00:00Z,서울,629,2,388,6.46
997,20200426T00:00:00Z,부산,137,3,116,4.02
998,20200426T00:00:00Z,대구,6846,168,6018,280.98
999,20200426T00:00:00Z,인천,92,0,57,3.11
1000,20200426T00:00:00Z,광주,30,0,25,2.06
1001,20200426T00:00:00Z,대전,40,0,34,2.71
1002,20200426T00:00:00Z,울산,43,1,36,3.75
1003,20200426T00:00:00Z,세종,46,0,35,13.44
1004,20200426T00:00:00Z,경기,668,14,463,5.04
1005,20200426T00:00:00Z,강원,53,2,34,3.44
1006,20200426T00:00:00Z,충북,45,0,40,2.81
1007,20200426T00:00:00Z,충남,141,0,123,6.64
1008,20200426T00:00:00Z,전북,18,0,10,0.99
1009,20200426T00:00:00Z,전남,15,0,9,0.8
1010,20200426T00:00:00Z,경북,1364,52,1109,51.23
1011,20200426T00:00:00Z,경남,117,0,93,3.48
1012,20200426T00:00:00Z,제주,13,0,7,1.94
1013,20200426T00:00:00Z,검역,431,0,120,-
1014,20200427T00:00:00Z,합계,10738,243,8764,20.71
1015,20200427T00:00:00Z,서울,629,2,393,6.46
1016,20200427T00:00:00Z,부산,137,3,117,4.02
1017,20200427T00:00:00Z,대구,6847,169,6040,281.02
1018,20200427T00:00:00Z,인천,92,0,58,3.11
1019,20200427T00:00:00Z,광주,30,0,25,2.06
1020,20200427T00:00:00Z,대전,40,0,34,2.71
1021,20200427T00:00:00Z,울산,43,1,36,3.75
1022,20200427T00:00:00Z,세종,46,0,35,13.44
